API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Sep 15 19:17:20 2026 Pasadena, USA      / Horizons    
 2015-Sep-15 12:00:00, , , 13 01 38.645222, -05 02 44.34578,  13 02 26.356757, -05 07 38.07673,
 2015-Sep-15 18:00:00, , , 13 12 59.732193, -05 55 34.86759,  13 13 47.664098, -06 00 23.84354,
 2015-Sep-16 00:00:00, , , 13 24 23.480659, -06 47 35.40271,  13 25 11.662567, -06 52 18.89453,
 2015-Sep-16 06:00:00, , , 13 35 50.329283, -07 38 38.59518,  13 36 38.789112, -07 43 15.87309,
 2015-Sep-16 12:00:00, , , 13 47 20.707755, -08 28 37.06835,  13 48 09.471459, -08 33 07.40220,
 2015-Sep-16 18:00:00, , , 13 58 55.034828, -09 17 23.41736,  13 59 44.126147, -09 21 46.07703,
 2015-Sep-17 00:00:00, , , 14 10 33.716213, -10 04 50.20235,  14 11 23.156417, -10 09 04.45846,
 2015-Sep-17 06:00:00, , , 14 22 17.142300, -10 50 49.94307,  14 23 06.949929, -10 54 55.06794,
 2015-Sep-17 12:00:00, , , 14 34 05.685719, -11 35 15.11496,  14 34 55.876323, -11 39 10.38382,
 2015-Sep-17 18:00:00, , , 14 45 59.698731, -12 17 58.14734,  14 46 50.284611, -12 21 42.83990,
 2015-Sep-18 00:00:00, , , 14 57 59.510473, -12 58 51.42399,  14 58 50.500426, -13 02 24.82634,
 2015-Sep-18 06:00:00, , , 15 10 05.424073, -13 37 47.28667,  15 10 56.823156, -13 41 08.69358,
 2015-Sep-18 12:00:00, , , 15 22 17.713668, -14 14 38.04207,  15 23 09.522968, -14 17 46.75958,
 2015-Sep-18 18:00:00, , , 15 34 36.621366, -14 49 15.97265,  15 35 28.837807, -14 52 11.32116,
 2015-Sep-19 00:00:00, , , 15 47 02.354215, -15 21 33.35188,  15 47 54.970386, -15 24 14.66954,
 2015-Sep-19 06:00:00, , , 15 59 35.081236, -15 51 22.46437,  16 00 28.085268, -15 53 49.11090,
 2015-Sep-19 12:00:00, , , 16 12 14.930607, -16 18 35.63130,  16 13 08.306098, -16 20 46.99221,
 2015-Sep-19 18:00:00, , , 16 25 01.987088, -16 43 05.24159,  16 25 55.713088, -16 45 00.73267,
 2015-Sep-20 00:00:00, , , 16 37 56.289788, -17 04 43.78906,  16 38 50.340851, -17 06 22.86122,
 2015-Sep-20 06:00:00, , , 16 50 57.830375, -17 23 23.91579,  16 51 52.176691, -17 24 46.06018,
 2015-Sep-20 12:00:00, , , 17 04 06.551846, -17 38 58.46187,  17 05 01.159458, -17 40 03.21505,
 2015-Sep-20 18:00:00, , , 17 17 22.347966, -17 51 20.52126,  17 18 17.179075, -17 52 07.47065,
 2015-Sep-21 00:00:00, , , 17 30 45.063463, -18 00 23.50381,  17 31 40.076831, -18 00 52.29295,
 2015-Sep-21 06:00:00, , , 17 44 14.495088, -18 06 01.20277,  17 45 09.646529, -18 06 11.53665,
 2015-Sep-21 12:00:00, , , 17 57 50.393577, -18 08 07.86752,  17 58 45.636543, -18 07 59.51754,
 2015-Sep-21 18:00:00, , , 18 11 32.466584, -18 06 38.28035,  18 12 27.752837, -18 06 11.08908,
 2015-Sep-22 00:00:00, , , 18 25 20.382572, -18 01 27.83684,  18 26 15.662923, -18 00 41.72225,
 2015-Sep-22 06:00:00, , , 18 39 13.775640, -17 52 32.62825,  18 40 09.000755, -17 51 27.58741,
 2015-Sep-22 12:00:00, , , 18 53 12.251213, -17 39 49.52508,  18 54 07.372458, -17 38 25.63720,
 2015-Sep-22 18:00:00, , , 19 07 15.392501, -17 23 16.26016,  19 08 10.362805, -17 21 33.68892,
 2015-Sep-23 00:00:00, , , 19 21 22.767550, -17 02 51.50999,  19 22 17.542275, -17 00 50.50503,
 2015-Sep-23 06:00:00, , , 19 35 33.936748, -16 38 34.97280,  19 36 28.474526, -16 36 15.87040,
 2015-Sep-23 12:00:00, , , 19 49 48.460539, -16 10 27.44179,  19 50 42.724072, -16 07 50.66465,
 2015-Sep-23 18:00:00, , , 20 04 05.907153, -15 38 30.87207,  20 04 59.863936, -15 35 36.92827,
 2015-Sep-24 00:00:00, , , 20 18 25.860109, -15 02 48.43987,  20 19 19.483067, -14 59 37.92102,
 2015-Sep-24 06:00:00, , , 20 32 47.925265, -14 23 24.59257,  20 33 41.193285, -14 19 58.17119,
 2015-Sep-24 12:00:00, , , 20 47 11.737210, -13 40 25.08826,  20 48 04.635552, -13 36 43.51444,
 2015-Sep-24 18:00:00, , , 21 01 36.964797, -12 53 57.02349,  21 02 29.485380, -12 50 01.12106,
 2015-Sep-25 00:00:00, , , 21 16 03.315674, -12 04 08.84822,  21 16 55.457230, -11 59 59.51029,
 2015-Sep-25 06:00:00, , , 21 30 30.539677, -11 11 10.36670,  21 31 22.307767, -11 06 48.55091,
 2015-Sep-25 12:00:00, , , 21 44 58.431007, -10 15 12.72361,  21 45 49.837913, -10 10 39.44705,
 2015-Sep-25 18:00:00, , , 21 59 26.829144, -09 16 28.37443,  22 00 17.893639, -09 11 44.70835,
 2015-Sep-26 00:00:00, , , 22 13 55.618495, -08 15 11.03971,  22 14 46.365493, -08 10 18.10415,
 2015-Sep-26 06:00:00, , , 22 28 24.726803, -07 11 35.64267,  22 29 15.186907, -07 06 34.60098,
 2015-Sep-26 12:00:00, , , 22 42 54.122368, -06 05 58.23013,  22 43 44.331332, -06 00 50.28355,
 2015-Sep-26 18:00:00, , , 22 57 23.810184, -04 58 35.87689,  22 58 13.808283, -04 53 22.25915,
 2015-Sep-27 00:00:00, , , 23 11 53.827073, -03 49 46.57424,  23 12 43.658415, -03 44 28.54618,
 2015-Sep-27 06:00:00, , , 23 26 24.235964, -02 39 49.10336,  23 27 13.947741, -02 34 27.94763,
 2015-Sep-27 12:00:00, , , 23 40 55.119441, -01 29 02.89501,  23 41 44.761132, -01 23 39.91079,
 2015-Sep-27 18:00:00, , , 23 55 26.572701, -00 17 47.87722,  23 56 16.195246, -00 12 24.37500,
 2015-Sep-28 00:00:00, , , 00 09 58.696103, +00 53 35.68688,  00 10 48.351046, +00 58 58.39065,
 2015-Sep-28 06:00:00, , , 00 24 31.587443, +02 04 47.36883,  00 25 21.326064, +02 10 07.95703,
 2015-Sep-28 12:00:00, , , 00 39 05.334149, +03 15 26.74930,  00 39 55.206587, +03 20 43.90963,
 2015-Sep-28 18:00:00, , , 00 53 40.005556, +04 25 13.59447,  00 54 30.059945, +04 30 26.02506,
 2015-Sep-29 00:00:00, , , 01 08 15.645463, +05 33 48.03135,  01 09 05.927077, +05 38 54.44653,
 2015-Sep-29 06:00:00, , , 01 22 52.265138, +06 40 50.71895,  01 23 42.815571, +06 45 49.85520,
 2015-Sep-29 12:00:00, , , 01 37 29.836977, +07 46 03.01240,  01 38 20.693371, +07 50 53.63458,
 2015-Sep-29 18:00:00, , , 01 52 08.289003, +08 49 07.11735,  01 52 59.483326, +08 53 48.02504,
 2015-Sep-30 00:00:00, , , 02 06 47.500373, +09 49 46.23202,  02 07 39.058780, +09 54 16.26603,
 2015-Sep-30 06:00:00, , , 02 21 27.298077, +10 47 44.67478,  02 22 19.240365, +10 52 02.72379,
 2015-Sep-30 12:00:00, , , 02 36 07.454969, +11 42 47.99533,  02 36 59.794132, +11 46 53.00257,
 2015-Sep-30 18:00:00, , , 02 50 47.689243, +12 34 43.06814,  02 51 40.431160, +12 38 34.03790,
 2015-Oct-01 00:00:00, , , 03 05 27.665439, +13 23 18.16683,  03 06 20.808697, +13 26 54.17091,
 2015-Oct-01 06:00:00, , , 03 20 06.997006, +14 08 23.01904,  03 21 00.532871, +14 11 43.20277,
 2015-Oct-01 12:00:00, , , 03 34 45.250407, +14 49 48.84133,  03 35 39.162949, +14 52 52.42917,
 2015-Oct-01 18:00:00, , , 03 49 21.950670, +15 27 28.35432,  03 50 16.217051, +15 30 14.65486,
 2015-Oct-02 00:00:00, , , 04 03 56.588274, +16 01 15.77847,  04 04 51.179181, +16 03 44.18865,
 2015-Oct-02 06:00:00, , , 04 18 28.627147, +16 31 06.81148,  04 19 23.507373, +16 33 16.81997,
 2015-Oct-02 12:00:00, , , 04 32 57.513552, +16 56 58.58835,  04 33 52.642704, +16 58 49.77796,
 2015-Oct-02 18:00:00, , , 04 47 22.685575, +17 18 49.62586,  04 48 18.018890, +17 20 21.67489,
 2015-Oct-03 00:00:00, , , 05 01 43.582906, +17 36 39.75311,  05 02 39.072152, +17 37 52.43559,
 2015-Oct-03 06:00:00, , , 05 15 59.656605, +17 50 30.03025,  05 16 55.251032, +17 51 23.21513,
 2015-Oct-03 12:00:00, , , 05 30 10.378537, +18 00 22.65768,  05 31 06.025862, +18 00 56.30690,
 2015-Oct-03 18:00:00, , , 05 44 15.250211, +18 06 20.87804,  05 45 10.897593, +18 06 35.04361,
 2015-Oct-04 00:00:00, , , 05 58 13.810757, +18 08 28.87337,  05 59 09.405746, +18 08 23.69356,
 2015-Oct-04 06:00:00, , , 06 12 05.643858, +18 06 51.65989,  06 13 01.135287, +18 06 27.35456,
 2015-Oct-04 12:00:00, , , 06 25 50.383500, +18 01 34.98252,  06 26 45.722299, +18 00 51.84786,
 2015-Oct-04 18:00:00, , , 06 39 27.718438, +17 52 45.21136,  06 40 22.858360, +17 51 43.61410,
 2015-Oct-05 00:00:00, , , 06 52 57.395380, +17 40 29.24183,  06 53 52.293618, +17 39 09.61310,
 2015-Oct-05 06:00:00, , , 07 06 19.220887, +17 24 54.40023,  07 07 13.838581, +17 23 17.22918,
 2015-Oct-05 12:00:00, , , 07 19 33.062079, +17 06 08.35574,  07 20 27.364717, +17 04 14.18318,
 2015-Oct-05 18:00:00, , , 07 32 38.846252, +16 44 19.04010,  07 33 32.803950, +16 42 08.45215,
 2015-Oct-06 00:00:00, , , 07 45 36.559526, +16 19 34.57540,  07 46 30.147215, +16 17 08.19735,
 2015-Oct-06 06:00:00, , , 07 58 26.244689, +15 52 03.21047,  07 59 19.442202, +15 49 21.70095,
 2015-Oct-06 12:00:00, , , 08 11 07.998382, +15 21 53.26595,  08 12 00.790452, +15 18 57.31141,
 2015-Oct-06 18:00:00, , , 08 23 41.967778, +14 49 13.08791,  08 24 34.343969, +14 46 03.39758,
 2015-Oct-07 00:00:00, , , 08 36 08.346906, +14 14 11.00971,  08 37 00.301481, +14 10 48.31097,
 2015-Oct-07 06:00:00, , , 08 48 27.372752, +13 36 55.32164,  08 49 18.904487, +13 33 20.35590,
 2015-Oct-07 12:00:00, , , 09 00 39.321253, +12 57 34.24779,  09 01 30.433214, +12 53 47.76681,
 2015-Oct-07 18:00:00, , , 09 12 44.503277, +12 16 15.92941,  09 13 35.202571, +12 12 18.69216,
 2015-Oct-08 00:00:00, , , 09 24 43.260688, +11 33 08.41417,  09 25 33.558190, +11 29 01.18415,
 2015-Oct-08 06:00:00, , , 09 36 35.962540, +10 48 19.65059,  09 37 25.872609, +10 44 03.19354,
 2015-Oct-08 12:00:00, , , 09 48 23.001460, +10 01 57.48681,  09 49 12.541650, +09 57 32.56890,
 2015-Oct-08 18:00:00, , , 10 00 04.790246, +09 14 09.67317,  10 00 53.981019, +09 09 37.05953,
 2015-Oct-09 00:00:00, , , 10 11 41.758703, +08 25 03.86783,  10 12 30.623137, +08 20 24.32148,
 2015-Oct-09 06:00:00, , , 10 23 14.350717, +07 34 47.64487,  10 24 02.914228, +07 30 01.92590,
 2015-Oct-09 12:00:00, , , 10 34 43.021570, +06 43 28.50428,  10 35 31.311641, +06 38 37.36935,
 2015-Oct-09 18:00:00, , , 10 46 08.235490, +05 51 13.88334,  10 46 56.281407, +05 46 18.08541,
 2015-Oct-10 00:00:00, , , 10 57 30.463412, +04 58 11.16894,  10 58 18.296007, +04 53 11.45721,
 2015-Oct-10 06:00:00, , , 11 08 50.180930, +04 04 27.71039,  11 09 37.832339, +03 59 24.83041,
 2015-Oct-10 12:00:00, , , 11 20 07.866428, +03 10 10.83241,  11 20 55.369852, +03 05 05.52632,
 2015-Oct-10 18:00:00, , , 11 31 23.999347, +02 15 27.84795,  11 32 11.388824, +02 10 20.85482,
 2015-Oct-11 00:00:00, , , 11 42 39.058576, +01 20 26.07053,  11 43 26.368754, +01 15 18.12682,
 2015-Oct-11 06:00:00, , , 11 53 53.520933, +00 25 12.82602,  11 54 40.786851, +00 20 04.66603,
 2015-Oct-11 12:00:00, , , 12 05 07.859704, -00 30 04.53662,  12 05 55.116574, -00 35 12.18023,
 2015-Oct-11 18:00:00, , , 12 16 22.543225, -01 25 18.63556,  12 17 09.826211, -01 30 25.03127,
 2015-Oct-12 00:00:00, , , 12 27 38.033467, -02 20 22.04755,  12 28 25.377471, -02 25 26.46457,
 2015-Oct-12 06:00:00, , , 12 38 54.784617, -03 15 07.30082,  12 39 42.224048, -03 20 09.00863,
 2015-Oct-12 12:00:00, , , 12 50 13.241610, -04 09 26.86936,  12 51 00.810165, -04 14 25.13745,
 2015-Oct-12 18:00:00, , , 13 01 33.838618, -05 03 13.16891,  13 02 21.569043, -05 08 07.26656,
 2015-Oct-13 00:00:00, , , 13 12 56.997455, -05 56 18.55463,  13 13 44.921308, -06 01 07.75085,
 2015-Oct-13 06:00:00, , , 13 24 23.125905, -06 48 35.32061,  13 25 11.273309, -06 53 18.88427,
 2015-Oct-13 12:00:00, , , 13 35 52.615950, -07 39 55.70134,  13 36 41.015335, -07 44 32.90145,
 2015-Oct-13 18:00:00, , , 13 47 25.841895, -08 30 11.87524,  13 48 14.519738, -08 34 41.98148,
 2015-Oct-14 00:00:00, , , 13 59 03.158397, -09 19 15.97035,  13 59 52.138956, -09 23 38.25382,
 2015-Oct-14 06:00:00, , , 14 10 44.898401, -10 07 00.07230,  14 11 34.203442, -10 11 13.80655,
 2015-Oct-14 12:00:00, , , 14 22 31.370992, -10 53 16.23471,  14 23 21.019517, -10 57 20.69705,
 2015-Oct-14 18:00:00, , , 14 34 22.859191, -11 37 56.49205,  14 35 12.867167, -11 41 50.96517,
 2015-Oct-15 00:00:00, , , 14 46 19.617719, -12 20 52.87519,  14 47 09.997815, -12 24 36.64909,
 2015-Oct-15 06:00:00, , , 14 58 21.870768, -13 01 57.42962,  14 59 12.632103, -13 05 29.80389,
 2015-Oct-15 12:00:00, , , 15 10 29.809823, -13 41 02.23646,  15 11 20.957734, -13 44 22.52288,
 2015-Oct-15 18:00:00, , , 15 22 43.591592, -14 17 59.43634,  15 23 35.127422, -14 21 06.96182,
 2015-Oct-16 00:00:00, , , 15 35 03.336101, -14 52 41.25616,  15 35 55.257027, -14 55 35.36599,
 2015-Oct-16 06:00:00, , , 15 47 29.125027, -15 25 00.03864,  15 48 21.423922, -15 27 40.10010,
 2015-Oct-16 12:00:00, , , 16 00 01.000339, -15 54 48.27476,  16 00 53.665689, -15 57 13.68095,
 2015-Oct-16 18:00:00, , , 16 12 38.963328, -16 21 58.63875,  16 13 31.979201, -16 24 08.81268,
 2015-Oct-17 00:00:00, , , 16 25 22.974096, -16 46 24.02559,  16 26 16.320181, -16 48 18.42449,
 2015-Oct-17 06:00:00, , , 16 38 12.951587, -17 07 57.59082,  16 39 06.603299, -17 09 35.71054,
 2015-Oct-17 12:00:00, , , 16 51 08.774211, -17 26 32.79210,  16 52 02.702882, -17 27 54.17163,
 2015-Oct-17 18:00:00, , , 17 04 10.281139, -17 42 03.43245,  17 05 04.454278, -17 43 07.65836,
 2015-Oct-18 00:00:00, , , 17 17 17.274283, -17 54 23.70450,  17 18 11.655932, -17 55 10.41538,
 2015-Oct-18 06:00:00, , , 17 30 29.521012, -18 03 28.23545,  17 31 24.072174, -18 03 57.12608,
 2015-Oct-18 12:00:00, , , 17 43 46.757570, -18 09 12.13208,  17 44 41.436721, -18 09 22.95743,
 2015-Oct-18 18:00:00, , , 17 57 08.693210, -18 11 31.02549,  17 58 03.456877, -18 11 23.60429,
 2015-Oct-19 00:00:00, , , 18 10 35.014952, -18 10 21.11487,  18 11 29.818357, -18 09 55.33280,
 2015-Oct-19 06:00:00, , , 18 24 05.392926, -18 05 39.21005,  18 25 00.190679, -18 04 55.02242,
 2015-Oct-19 12:00:00, , , 18 37 39.486167, -17 57 22.77224,  18 38 34.232992, -17 56 20.20616,
 2015-Oct-19 18:00:00, , , 18 51 16.948768, -17 45 29.95284,  18 52 11.600252, -17 44 09.10870,
 2015-Oct-20 00:00:00, , , 19 04 57.436224, -17 29 59.62982,  19 05 51.949564, -17 28 20.68225,
 2015-Oct-20 06:00:00, , , 19 18 40.611837, -17 10 51.44182,  19 19 34.946575, -17 08 54.63997,
 2015-Oct-20 12:00:00, , , 19 32 26.153014, -16 48 05.81968,  19 33 20.271739, -16 45 51.48689,
 2015-Oct-20 18:00:00, , , 19 46 13.757301, -16 21 44.01551,  19 47 07.626298, -16 19 12.54846,
 2015-Oct-21 00:00:00, , , 20 00 03.148008, -15 51 48.12954,  20 00 56.737851, -15 48 59.99672,
 2015-Oct-21 06:00:00, , , 20 13 54.079285, -15 18 21.13458,  20 14 47.365345, -15 15 16.87445,
 2015-Oct-21 12:00:00, , , 20 27 46.340522, -14 41 26.89856,  20 28 39.303402, -14 38 07.11715,
 2015-Oct-21 18:00:00, , , 20 41 39.759986, -14 01 10.20501,  20 42 32.385852, -13 57 35.57329,
 2015-Oct-22 00:00:00, , , 20 55 34.207605, -13 17 36.77168,  20 56 26.488431, -13 13 48.02257,
 2015-Oct-22 06:00:00, , , 21 09 29.596844, -12 30 53.26708,  21 10 21.530557, -12 26 51.19239,
 2015-Oct-22 12:00:00, , , 21 23 25.885654, -11 41 07.32490,  21 24 17.476177, -11 36 52.77203,
 2015-Oct-22 18:00:00, , , 21 37 23.076451, -10 48 27.55565,  21 38 14.333665, -10 44 01.42435,
 2015-Oct-23 00:00:00, , , 21 51 21.215160, -09 53 03.55519,  21 52 12.154766, -09 48 26.79424,
 2015-Oct-23 06:00:00, , , 22 05 20.389319, -08 55 05.90911,  22 06 11.032618, -08 50 19.51308,
 2015-Oct-23 12:00:00, , , 22 19 20.725274, -07 54 46.19203,  22 20 11.098879, -07 49 51.19810,
 2015-Oct-23 18:00:00, , , 22 33 22.384516, -06 52 16.96062,  22 34 12.519976, -06 47 14.44544,
 2015-Oct-24 00:00:00, , , 22 47 25.559175, -05 47 51.73889,  22 48 15.492547, -05 42 42.81555,
 2015-Oct-24 06:00:00, , , 23 01 30.466742, -04 41 44.99435,  23 02 20.238093, -04 36 30.80932,
 2015-Oct-24 12:00:00, , , 23 15 37.344054, -03 34 12.10338,  23 16 26.996904, -03 28 53.83356,
 2015-Oct-24 18:00:00, , , 23 29 46.440595, -02 25 29.30453,  23 30 36.021317, -02 20 08.15412,
 2015-Oct-25 00:00:00, , , 23 43 58.011185, -01 15 53.63807,  23 44 47.568345, -01 10 30.83541,
 2015-Oct-25 06:00:00, , , 23 58 12.308113, -00 05 42.87082,  23 59 01.891772, -00 00 19.66505,
 2015-Oct-25 12:00:00, , , 00 12 29.572811, +01 04 44.59464,  00 13 19.233775, +01 10 06.93723,
 2015-Oct-25 18:00:00, , , 00 26 50.027154, +02 15 09.82699,  00 27 39.816192, +02 20 30.02697,
 2015-Oct-26 00:00:00, , , 00 41 13.864523, +03 25 13.48938,  00 42 03.831550, +03 30 30.25852,
 2015-Oct-26 06:00:00, , , 00 55 41.240771, +04 34 35.97827,  00 56 31.434004, +04 39 48.02447,
 2015-Oct-26 12:00:00, , , 01 10 12.265285, +05 42 57.57680,  01 11 02.730383, +05 48 03.60955,
 2015-Oct-26 18:00:00, , , 01 24 46.992338, +06 49 58.62103,  01 25 37.771535, +06 54 57.35748,
 2015-Oct-27 00:00:00, , , 01 39 25.412996, +07 55 19.67654,  01 40 16.544248, +08 00 09.84819,
 2015-Oct-27 06:00:00, , , 01 54 07.447836, +08 58 41.72256,  01 54 58.963999, +09 03 22.08261,
 2015-Oct-27 12:00:00, , , 02 08 52.940789, +09 59 46.34000,  02 09 44.868841, +10 04 15.67122,
 2015-Oct-27 18:00:00, , , 02 23 41.654388, +10 58 15.89942,  02 24 34.014733, +11 02 33.02263,
 2015-Oct-28 00:00:00, , , 02 38 33.266743, +11 53 53.74467,  02 39 26.072617, +11 57 57.52754,
 2015-Oct-28 06:00:00, , , 02 53 27.370506, +12 46 24.36761,  02 54 20.627506, +12 50 13.73373,
 2015-Oct-28 12:00:00, , , 03 08 23.474052, +13 35 33.56931,  03 09 17.179820, +13 39 07.50733,
 2015-Oct-28 18:00:00, , , 03 23 21.005037, +14 21 08.60343,  03 24 15.149120, +14 24 26.17601,
 2015-Oct-29 00:00:00, , , 03 38 19.316404, +15 02 58.29762,  03 39 13.880303, +15 05 58.64995,
 2015-Oct-29 06:00:00, , , 03 53 17.694791, +15 40 53.14949,  03 54 12.652213, +15 43 35.51716,
 2015-Oct-29 12:00:00, , , 04 08 15.371190, +16 14 45.39438,  04 09 10.688499, +16 17 09.11030,
 2015-Oct-29 18:00:00, , , 04 23 11.533575, +16 44 29.04304,  04 24 07.170442, +16 46 33.54318,
 2015-Oct-30 00:00:00, , , 04 38 05.341111, +17 09 59.88848,  04 39 01.251336, +17 11 44.71626,
 2015-Oct-30 06:00:00, , , 04 52 55.939462, +17 31 15.48209,  04 53 52.071953, +17 32 40.29121,
 2015-Oct-30 12:00:00, , , 05 07 42.476662, +17 48 15.08056,  05 08 38.776522, +17 49 19.63621,
 2015-Oct-30 18:00:00, , , 05 22 24.118949, +18 00 59.56588,  05 23 20.528644, +18 01 43.74427,
 2015-Oct-31 00:00:00, , , 05 37 00.066009, +18 09 31.34164,  05 37 56.526572, +18 09 55.12794,
 2015-Oct-31 06:00:00, , , 05 51 29.565096, +18 13 54.20989,  05 52 26.017317, +18 13 57.69455,
 2015-Oct-31 12:00:00, , , 06 05 51.923571, +18 14 13.23276,  06 06 48.309143, +18 13 56.60655,
 2015-Oct-31 18:00:00, , , 06 20 06.519513, +18 10 34.58383,  06 21 02.782092, +18 09 58.13161,
 2015-Nov-01 00:00:00, , , 06 34 12.810165, +18 03 05.39392,  06 35 08.896311, +18 02 09.48753,
 2015-Nov-01 06:00:00, , , 06 48 10.338088, +17 51 53.59588,  06 49 06.198084, +17 50 38.68631,
 2015-Nov-01 12:00:00, , , 07 01 58.735043, +17 37 07.77252,  07 02 54.323554, +17 35 34.38159,
 2015-Nov-01 18:00:00, , , 07 15 37.723672, +17 18 57.01122,  07 16 33.000263, +17 17 05.72316,
 2015-Nov-02 00:00:00, , , 07 29 07.117198, +16 57 30.76825,  07 30 02.046695, +16 55 22.22123,
 2015-Nov-02 06:00:00, , , 07 42 26.817353, +16 32 58.74494,  07 43 21.370066, +16 30 33.62283,
 2015-Nov-02 12:00:00, , , 07 55 36.810849, +16 05 30.77728,  07 56 30.962667, +16 02 49.80183,
 2015-Nov-02 18:00:00, , , 08 08 37.164669, +15 35 16.73983,  08 09 30.897038, +15 32 20.66338,
 2015-Nov-03 00:00:00, , , 08 21 28.020495, +15 02 26.46439,  08 22 21.320305, +14 59 16.06311,
 2015-Nov-03 06:00:00, , , 08 34 09.588535, +14 27 09.67297,  08 35 02.447925, +14 23 45.74087,
 2015-Nov-03 12:00:00, , , 08 46 42.141025, +13 49 35.92481,  08 47 34.557131, +13 45 59.26838,
 2015-Nov-03 18:00:00, , , 08 59 06.005606, +13 09 54.57638,  08 59 57.980263, +13 06 06.00999,
 2015-Nov-04 00:00:00, , , 09 11 21.558767, +12 28 14.75333,  09 12 13.098186, +12 24 15.09530,
 2015-Nov-04 06:00:00, , , 09 23 29.219502, +11 44 45.33328,  09 24 20.333920, +11 40 35.40260,
 2015-Nov-04 12:00:00, , , 09 35 29.443275, +10 59 34.93798,  09 36 20.146609, +10 55 15.55171,
 2015-Nov-04 18:00:00, , , 09 47 22.716375, +10 12 51.93381,  09 48 13.025874, +10 08 23.90500,
 2015-Nov-05 00:00:00, , , 09 59 09.550714, +09 24 44.43924,  09 59 59.486614, +09 20 08.57542,
 2015-Nov-05 06:00:00, , , 10 10 50.479068, +08 35 20.33807,  10 11 40.064268, +08 30 37.44018,
 2015-Nov-05 12:00:00, , , 10 22 26.050778, +07 44 47.29751,  10 23 15.310525, +07 39 58.15921,
 2015-Nov-05 18:00:00, , , 10 33 56.827890, +06 53 12.78993,  10 34 45.789484, +06 48 18.19733,
 2015-Nov-06 00:00:00, , , 10 45 23.381707, +06 00 44.11747,  10 46 12.074221, +05 55 44.84910,
 2015-Nov-06 06:00:00, , , 10 56 46.289712, +05 07 28.43875,  10 57 34.743730, +05 02 25.26581,
 2015-Nov-06 12:00:00, , , 11 08 06.132823, +04 13 32.79688,  11 08 54.380196, +04 08 26.48370,
 2015-Nov-06 18:00:00, , , 11 19 23.492940, +03 19 04.14824,  11 20 11.566548, +03 13 55.45287,
 2015-Nov-07 00:00:00, , , 11 30 38.950717, +02 24 09.39132,  11 31 26.884254, +02 18 59.06627,
 2015-Nov-07 06:00:00, , , 11 41 53.083535, +01 28 55.39533,  11 42 40.911292, +01 23 44.18835,
 2015-Nov-07 12:00:00, , , 11 53 06.463604, +00 33 29.02790,  11 53 54.220266, +00 28 17.68285,
 2015-Nov-07 18:00:00, , , 12 04 19.656164, -00 22 02.81832,  12 05 07.376605, -00 27 13.56062,
 2015-Nov-08 00:00:00, , , 12 15 33.217730, -01 17 33.20075,  12 16 20.936814, -01 22 42.60168,
 2015-Nov-08 06:00:00, , , 12 26 47.694344, -02 12 55.10383,  12 27 35.446720, -02 18 02.42619,
 2015-Nov-08 12:00:00, , , 12 38 03.619792, -03 08 01.41830,  12 38 51.439689, -03 13 05.92564,
 2015-Nov-08 18:00:00, , , 12 49 21.513755, -04 02 44.92315,  12 50 09.434766, -04 07 45.87913,
 2015-Nov-09 00:00:00, , , 13 00 41.879860, -04 56 58.27037,  13 01 29.934718, -05 01 54.93838,
 2015-Nov-09 06:00:00, , , 13 12 05.203600, -05 50 33.97319,  13 12 53.423949, -05 55 25.61607,
 2015-Nov-09 12:00:00, , , 13 23 31.950119, -06 43 24.39776,  13 24 20.366267, -06 48 10.27773,
 2015-Nov-09 18:00:00, , , 13 35 02.561834, -07 35 21.75878,  13 35 51.202499, -07 40 01.13768,
 2015-Nov-10 00:00:00, , , 13 46 37.455898, -08 26 18.11947,  13 47 26.347940, -08 30 50.25916,
 2015-Nov-10 06:00:00, , , 13 58 17.021504, -09 16 05.39592,  13 59 06.189649, -09 20 29.55906,
 2015-Nov-10 12:00:00, , , 14 10 01.617051, -10 04 35.36638,  14 10 51.083601, -10 08 50.81752,
 2015-Nov-10 18:00:00, , , 14 21 51.567190, -10 51 39.68554,  14 22 41.351736, -10 55 45.69255,
 2015-Nov-11 00:00:00, , , 14 33 47.159799, -11 37 09.90413,  14 34 37.278925, -11 41 05.74001,
 2015-Nov-11 06:00:00, , , 14 45 48.642931, -12 20 57.49393,  14 46 39.109929, -12 24 42.43898,
 2015-Nov-11 12:00:00, , , 14 57 56.221811, -13 02 53.87822,  14 58 47.046400, -13 06 27.22267,
 2015-Nov-11 18:00:00, , , 15 10 10.055953, -13 42 50.46779,  15 11 01.244017, -13 46 11.51480,
 2015-Nov-12 00:00:00, , , 15 22 30.256499, -14 20 38.70227,  15 23 21.809857, -14 23 46.77129,
 2015-Nov-12 06:00:00, , , 15 34 56.883877, -14 56 10.09654,  15 35 48.800084, -14 59 04.52714,
 2015-Nov-12 12:00:00, , , 15 47 29.945904, -15 29 16.29191,  15 48 22.218099, -15 31 56.44784,
 2015-Nov-12 18:00:00, , , 16 00 09.396439, -15 59 49.11147,  16 01 02.013251, -16 02 14.38509,
 2015-Nov-13 00:00:00, , , 16 12 55.134714, -16 27 40.61886,  16 13 48.080235, -16 29 50.43582,
